"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But not much money was spent on the shows either a situation that encouraged cheap-to-make talk and game shows while discouraging expensive-to-produce dramas """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( VBP was ) ( RB not ) ( RB much ) ( NN money ) ( VBN spent ) ( NP-SBJ ( NP ( NN shows ) ) ( NP ( NP ( RB either ) ( S-TPC-2 ( NP-SBJ ( NP ( VBN a ) ( NN situation ) ) ( NP ( NP ( VBN that ) ( NP ( NP ( VBN encouraged ) ( NP ( NP ( JJ cheap-to-make ) ( NP ( NP ( NN talk ) ) ( CC and ) ( NP ( NP ( NN game ) ( NN shows ) ) ) ) ) ( NP ( NP ( RB while ) ( NP ( VBN discouraged ) ( NP ( NP ( JJ expensive-to-produce ) ( NN dramas ) ) ) ) ) ) ) ) ) ) ( NP ( NP ( RB either ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )","( S ( CC But ) ( NP-SBJ-1 ( ADJP ( RB not ) ( JJ much ) ) ( NN money ) ) ( VP ( VBD was ) ( VP ( VBN spent ) ( PP-CLR ( IN on ) ( NP ( DT the ) ( NNS shows ) ) ) ( ADVP ( RB either ) ) ( NP-ADV ( NP ( DT a ) ( NN situation ) ) ( SBAR ( WHNP-2 ( WDT that ) ) ( S ( VP ( VBD encouraged ) ( NP ( JJ cheap-to-make ) ( NN talk ) ( CC and ) ( NN game ) ( NNS shows ) ) ( SBAR-ADV ( IN while ) ( S ( VP ( VBG discouraging ) ( NP ( JJ expensive-to-produce ) ( NN dramas ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now however commercial channels are coming to most European countries and at the same time satellite and cable technology is spreading rapidly """""" >>> Output: """"""","( S ( NP-SBJ ( RB Now ) ) ( ADVP-TMP ( RB however ) ) ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( N","( S ( ADVP-TMP ( RB Now ) ) ( ADVP ( RB however ) ) ( S ( NP-SBJ ( JJ commercial ) ( NNS channels ) ) ( VP ( VBP are ) ( VP ( VBG coming ) ( PP-DIR ( TO to ) ( NP ( JJS most ) ( JJ European ) ( NNS countries ) ) ) ) ) ) ( CC and ) ( S ( PP-TMP ( IN at ) ( NP ( DT the ) ( JJ same ) ( NN time ) ) ) ( NP-SBJ ( NN satellite ) ( CC and ) ( NN cable ) ( NN technology ) ) ( VP ( VBZ is ) ( VP ( VBG spreading ) ( ADVP-MNR ( RB rapidly ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Just last week Greece authorized two commercial channels for the first time Spain earlier began to allow commercial television alongside its state channels """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP Just ) ) ( ADVP-TMP ( RB last ) ( NP-TMP ( NN week ) ) ) ( VP ( VBD authorized ) ( NP-DO ( NN Greece ) ) ( NP-SBJ ( NNP two ) ) ( NP-DO ( NN commercial ) ( NN channels ) ) ( NP-DO ( NNP for ) ( NNP the ) ( NNP first ) ( NNP time ) ) ) ) ) ( S-TPC-2 ( NP-SBJ ( NNP Spain ) ) ( ADVP-TMP ( RB earlier ) ) ( VP ( VBD began ) ( NP-SBJ ( NNP to ) ) ( VP ( VB allow ) ( NP-DO ( NNP commercial ) ( NN television ) ) ( NP-SBJ ( NNP alongside ) ( NP-DO ( NNP its ) ) ( NP-DO ( NNP state ) ( NNP channels ) ) ) ) ) ) ) """"""















","( S ( S ( NP-TMP ( RB Just ) ( JJ last ) ( NN week ) ) ( NP-SBJ ( NNP Greece ) ) ( VP ( VBD authorized ) ( NP ( CD two ) ( JJ commercial ) ( NNS channels ) ) ( PP-TMP ( IN for ) ( NP ( DT the ) ( JJ first ) ( NN time ) ) ) ) ) ( S ( NP-SBJ-1 ( NNP Spain ) ) ( ADVP-TMP ( RBR earlier ) ) ( VP ( VBD began ) ( S ( VP ( TO to ) ( VP ( VB allow ) ( NP ( JJ commercial ) ( NN television ) ) ( PP-LOC ( IN alongside ) ( NP ( PRP$ its ) ( NN state ) ( NNS channels ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The result is a new and huge appetite for programming """""" >>> Output: """"""","( S ( NP-SBJ ( NP ( DT The ) ( NN result ) ) ) ( VP ( VBZ is ) ( NP ( NN a ) ( NN new ) ( NN and ) ( NN huge ) ( NN appetite ) ( NP ( NN for ) ( NN programming ) ) ) ) ) """""" ##","( S ( NP-SBJ ( DT The ) ( NN result ) ) ( VP ( VBZ is ) ( NP-PRD ( NP ( DT a ) ( ADJP ( JJ new ) ( CC and ) ( JJ huge ) ) ( NN appetite ) ) ( PP ( IN for ) ( NP ( NN programming ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Sky Channel a British-based venture of Australian-American press tycoon Rupert Murdoch offers what must be a baffling cultural mix to most of its audience """""" >>> Output: """"""","( S ( NP-SBJ ( NP ( NNP Sky ) ( NP ( NP-NN Channel ) ( NP-NNP-1 ( NP ( NNP a ) ( NP-NNP-2 ( NP ( NNP British-based ) ( NP-NNP-3 ( NP ( NNP venture ) ( NP-NNP-4 ( NP ( NNP of ) ( NP-NNP-5 ( NP ( NNP Australian-American ) ( NP-NNP-6 ( NP ( NNP press ) ( NP-NNP-7 ( NNP tycoon ) ( NP-NNP-8 ( NNP Rupert ) ( NNP Murdoch ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( VP ( VBZ offers ) ( NP-SBJ ( NP ( NNP what ) ) ) ( NP-NNP-1 ( NP ( NNP must ) ( NP-NNP-2 ( NP ( NNP be ) ( NP-NNP-3 ( NP ( NNP a ) ( NP-NN","( S ( NP-SBJ ( NP ( NNP Sky ) ( NNP Channel ) ) ( NP ( NP ( DT a ) ( JJ British-based ) ( NN venture ) ) ( PP ( IN of ) ( NP ( JJ Australian-American ) ( NN press ) ( NN tycoon ) ( NNP Rupert ) ( NNP Murdoch ) ) ) ) ) ( VP ( VBZ offers ) ( SBAR-NOM ( WHNP-1 ( WP what ) ) ( S ( VP ( MD must ) ( VP ( VB be ) ( NP-PRD ( DT a ) ( JJ baffling ) ( JJ cultural ) ( NN mix ) ) ( PP ( TO to ) ( NP ( NP ( JJS most ) ) ( PP ( IN of ) ( NP ( PRP$ its ) ( NN audience ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The financially struggling station offers programs obviously made available cheaply from its boss 's other ventures """""" >>> Output: """"""","( S ( NP-SBJ ( NN The ) ( NP-SBJ ( NN financially ) ( VBN struggling ) ( NN station ) ) ) ( VP ( VBZ offers ) ( NP-DO ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SBJ ( NP ( NP-SB","( S ( NP-SBJ ( DT The ) ( ADJP ( RB financially ) ( VBG struggling ) ) ( NN station ) ) ( VP ( VBZ offers ) ( NP ( NP ( NNS programs ) ) ( VP ( ADVP ( RB obviously ) ) ( VBN made ) ( S ( ADJP-PRD ( JJ available ) ) ) ( ADVP-MNR ( RB cheaply ) ) ) ( PP ( IN from ) ( NP ( NP ( PRP$ its ) ( NN boss ) ( POS 's ) ) ( JJ other ) ( NNS ventures ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Lisa Grishaw-Mueller in Bonn Laura Colby in Milan Tim Carrington in London and Carlta Vitzhum in Madrid contributed to this article """""" >>> Output: """"""","( S ( NP-SBJ ( NP ( NNP Lisa ) ( NNP Grishaw-Mueller ) ) ( IN in ) ( NP ( NNP Bonn ) ) ) ( CC and ) ( NP-SBJ ( NP ( NNP Laura ) ( NNP Colby ) ) ( IN in ) ( NP ( NNP Milan ) ) ) ( CC and ) ( NP-SBJ ( NP ( NNP Tim ) ( NNP Carrington ) ) ( IN in ) ( NP ( NNP London ) ) ) ( CC and ) ( NP-SBJ ( NP ( NNP Carlta ) ( NNP Vitzhum ) ) ( IN in ) ( NP ( NNP Madrid ) ) ) ) ( VP ( VBD contributed ) ( TO to ) ( NP ( DT this ) ( NP ( NP ( DT article ) ) ) ) ) ) ) """"""






















































","( S ( NP-SBJ ( NP ( NP ( NNP Lisa ) ( NNP Grishaw-Mueller ) ) ( PP-LOC ( IN in ) ( NP ( NNP Bonn ) ) ) ) ( NP ( NP ( NNP Laura ) ( NNP Colby ) ) ( PP-LOC ( IN in ) ( NP ( NNP Milan ) ) ) ) ( NP ( NP ( NNP Tim ) ( NNP Carrington ) ) ( PP-LOC ( IN in ) ( NP ( NNP London ) ) ) ) ( CC and ) ( NP ( NP ( NNP Carlta ) ( NNP Vitzhum ) ) ( PP-LOC ( IN in ) ( NP ( NNP Madrid ) ) ) ) ) ( VP ( VBD contributed ) ( PP-CLR ( TO to ) ( NP ( DT this ) ( NN article ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" However because the guaranteed circulation base is being lowered ad rates will be effectively 7.5 % higher per subscriber according to Richard Heinemann Time associate publisher """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( RB However ) ) ( ADVP-TMP ( RB because ) ) ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( S ( ADVP ( RB However ) ) ( SBAR-PRP ( IN because ) ( S ( NP-SBJ-1 ( DT the ) ( VBN guaranteed ) ( NN circulation ) ( NN base ) ) ( VP ( VBZ is ) ( VP ( VBG being ) ( VP ( VBN lowered ) ) ) ) ) ) ( NP-SBJ ( NN ad ) ( NNS rates ) ) ( VP ( MD will ) ( VP ( VB be ) ( ADVP ( RB effectively ) ) ( ADJP-PRD ( NP ( NP ( CD 7.5 ) ( NN % ) ) ) ( JJR higher ) ( PP-2 ( IN per ) ( NP ( NN subscriber ) ) ) ) ( PP ( VBG according ) ( PP ( TO to ) ( NP ( NP ( NNP Richard ) ( NNP Heinemann ) ) ( NP ( NNP Time ) ( JJ associate ) ( NN publisher ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But Time as part of the more cost-conscious Time Warner wants to wean itself away from expensive gimmicks """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP Time ) ) ( VP ( VBD as ) ( NP-SBJ ( NNP part ) ) ( PP-LOC ( IN of ) ( NP-SBJ ( NNP the ) ( JJ more ) ( JJ cost-conscious ) ( NNP Time ) ) ( NP-SBJ ( NNP Warner ) ) ) ) ( VP ( VBP wants ) ( NP-SBJ ( NNP to ) ) ( VP ( VBP wean ) ( NP-SBJ ( NNP itself ) ) ( PP-LOC ( IN away ) ( NP-SBJ ( NNP from ) ) ( NP-SBJ ( JJ expensive ) ( NN gimmicks ) ) ) ) ) ) ) ) """"""









































































","( S ( CC But ) ( NP-SBJ-1 ( NNP Time ) ) ( PP ( IN as ) ( NP ( NP ( NN part ) ) ( PP ( IN of ) ( NP ( DT the ) ( ADJP ( RBR more ) ( JJ cost-conscious ) ) ( NNP Time ) ( NNP Warner ) ) ) ) ) ( VP ( VBZ wants ) ( S ( VP ( TO to ) ( VP ( VB wean ) ( NP ( PRP itself ) ) ( ADVP-DIR ( RB away ) ) ( PP-CLR ( IN from ) ( NP ( JJ expensive ) ( NNS gimmicks ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Besides Time executives think selling a news magazine with a clock radio is tacky """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( S ( ADVP ( RB Besides ) ) ( NP-SBJ ( NNP Time ) ( NNS executives ) ) ( VP ( VBP think ) ( SBAR ( S ( S-NOM-SBJ ( VP ( VBG selling ) ( NP ( DT a ) ( NN news ) ( NN magazine ) ) ( PP-MNR ( IN with ) ( NP ( DT a ) ( NN clock ) ( NN radio ) ) ) ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJ tacky ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Giveaways just give people the wrong image said Mr. Heinemann """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( SINV ( S-TPC-1 ( NP-SBJ ( NNS Giveaways ) ) ( VP ( ADVP ( RB just ) ) ( VBP give ) ( NP ( NNS people ) ) ( NP ( DT the ) ( JJ wrong ) ( NN image ) ) ) ) ( VP ( VBD said ) ) ( NP-SBJ ( NNP Mr. ) ( NNP Heinemann ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" That perception takes the focus off the magazine """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( DT That ) ( NN perception ) ) ( VP ( NN takes ) ( PP-LOC ( IN the ) ( NN focus ) ) ( PP-LOC ( IN off ) ( NN the ) ( NN magazine ) ) ) ) ) """""" ##","( S ( NP-SBJ ( DT That ) ( NN perception ) ) ( VP ( VBZ takes ) ( NP ( DT the ) ( NN focus ) ) ( PP-DIR ( IN off ) ( NP ( DT the ) ( NN magazine ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Time magazine executives predictably paint the circulation cut as a show of strength and actually a benefit to advertisers """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN Time ) ( NN magazine ) ) ( NP-HLN ( NN executives ) ) ) ( VP ( VBP predictably ) ( VP ( VB paint ) ( NP-SBJ ( NP-HLN ( NP-HLN ( NN the ) ( NN circulation ) ) ( NP-HLN ( NN cut ) ) ) ( NP-HLN ( NP-HLN ( NN as ) ( NP-HLN ( NN a ) ) ( NP-HLN ( NN show ) ) ( NP-HLN ( NN of ) ) ( NP-HLN ( NN strength ) ) ) ) ( NP-HLN ( NP-HLN ( NN and ) ( NP-HLN ( NN actually ) ) ( NP-HLN ( NN a ) ) ( NP-HLN ( NN benefit ) ) ) ( NP-HLN ( NN to ) ) ( NP-HLN ( NN advertisers ) ) ) ) ) ) ) ) ) ) ) ) )","( S ( NP-SBJ ( NNP Time ) ( NN magazine ) ( NNS executives ) ) ( ADVP ( RB predictably ) ) ( VP ( VBP paint ) ( NP ( DT the ) ( NN circulation ) ( NN cut ) ) ( PP-CLR ( IN as ) ( NP ( NP ( NP ( DT a ) ( NN show ) ) ( PP ( IN of ) ( NP ( NN strength ) ) ) ) ( CC and ) ( NP ( NP ( RB actually ) ( DT a ) ( NN benefit ) ) ( PP ( TO to ) ( NP ( NNS advertisers ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" We are trying to create quality and involvement """""" >>> Output: """"""","( S ( NP-SBJ ( WP We ) ) ( VP ( VBP are ) ( VBG trying ) ( NP-DO ( NP ( NN quality ) ( CC and ) ( NN involvement ) ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( PRP We ) ) ( VP ( VBP are ) ( VP ( VBG trying ) ( S ( VP ( TO to ) ( VP ( VB create ) ( NP ( NN quality ) ( CC and ) ( NN involvement ) ) ) ) ) ) ) )"
