"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But the exchange will look at the performance of all specialists in all stocks """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP But ) ) ( VP ( VBD will ) ( VBD look ) ( NP-SBJ ( PRP at ) ( NP-SBJ ( PRP the ) ( NN performance ) ) ( NP-SBJ ( PRP of ) ( NP-SBJ ( PRP all ) ( NN specialists ) ) ( NP-SBJ ( PRP in ) ( NN all ) ( NN stocks ) ) ) ) ) ) ) """""" ##","( S ( CC But ) ( NP-SBJ ( DT the ) ( NN exchange ) ) ( VP ( MD will ) ( VP ( VB look ) ( PP-CLR ( IN at ) ( NP ( NP ( DT the ) ( NN performance ) ) ( PP ( IN of ) ( NP ( DT all ) ( NNS specialists ) ) ) ( PP-LOC ( IN in ) ( NP ( DT all ) ( NNS stocks ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Obviously we 'll take a close look at any situation in which we think the dealer-community obligations were n't met he said """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Obviously ) ) ( VP ( VBD 'll ) ( ADJP-PRD ( VBN take ) ) ( NP-SBJ ( PRP a ) ) ( ADVP-TMP ( RB close ) ) ( VP ( VBD look ) ( ADJP-PRD ( VBN at ) ) ( NP-SBJ ( PRP any ) ) ( ADVP-TMP ( RB situation ) ) ( NP-SBJ ( PRP in ) ) ( ADVP-TMP ( RB which ) ) ( NP-SBJ ( PRP we ) ) ( ADJP-PRD ( VBN think ) ) ( NP-SBJ ( PRP the ) ) ( NP-SBJ ( PRP dealer-community ) ) ( NP-SBJ ( PRP obligations ) ) ( ADJP-PRD ( VBN were ) ) ( NP-SBJ ( PRP n't ) ) ( ADJP-PRD ( VBN met ) ) ( NP-SBJ ( PRP he ) ) ) ) )","( S ( S-TPC-3 ( ADVP ( RB Obviously ) ) ( NP-SBJ ( PRP we ) ) ( VP ( MD 'll ) ( VP ( VB take ) ( NP ( NP ( DT a ) ( JJ close ) ( NN look ) ) ( PP ( IN at ) ( NP ( NP ( DT any ) ( NN situation ) ) ( SBAR ( WHPP-2 ( IN in ) ( WHNP ( WDT which ) ) ) ( S ( NP-SBJ ( PRP we ) ) ( VP ( VBP think ) ( SBAR ( S ( NP-SBJ-1 ( DT the ) ( ADJP ( JJ dealer-community ) ) ( NNS obligations ) ) ( VP ( VBD were ) ( RB n't ) ( VP ( VBN met ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( NP-SBJ ( PRP he ) ) ( VP ( VBD said ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" See related story Fed Ready to Inject Big Funds WSJ Oct. 16 1989 """""" >>> Output: """"""","( S ( NP-SBJ ( DT See ) ( NN related ) ( NN story ) ) ( NP-SBJ ( DT Fed ) ( NN Ready ) ( NN to ) ( NN Inject ) ( NN Big ) ( NN Funds ) ( NN WSJ ) ( NN Oct. ) ( NN 16 ) ( NN 1989 ) ) ) """""" ##","( S ( VP ( VB See ) ( NP ( NP ( JJ related ) ( NN story ) ) ( NP ( S-TTL ( NP-SBJ ( NNP Fed ) ) ( ADJP-PRD ( JJ Ready ) ( S ( VP ( TO to ) ( VP ( VB Inject ) ( NP ( JJ Big ) ( NNS Funds ) ) ) ) ) ) ) ( NP-LOC ( NNP WSJ ) ) ( NP-TMP ( NNP Oct. ) ( CD 16 ) ( CD 1989 ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Mr. Phelan said It will take another day or two to analyze who was buying and selling Friday """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Mr. ) ) ( VP ( VBD said ) ( ADJP-PRD ( VBN It ) ) ) ( NP-SBJ ( PRP who ) ) ( ADVP-TMP ( RB was ) ) ( NP-SBJ ( PRP buying ) ) ( ADVP-TMP ( RB and ) ) ( NP-SBJ ( PRP selling ) ) ( ADVP-TMP ( RB Friday ) ) ) ( VP ( VBD will ) ( ADJP-PRD ( VBN take ) ) ( ADVP-TMP ( RB another ) ) ( ADJP-PRD ( VBN day ) ) ( ADVP-TMP ( RB or ) ) ( ADJP-PRD ( VBN two ) ) ( ADVP-TMP ( RB to ) ) ( VP ( VBD analyze ) ) ) ) """""" ##","( S ( NP-SBJ ( NNP Mr. ) ( NNP Phelan ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( NP ( PRP It ) ) ) ( VP ( MD will ) ( VP ( VB take ) ( NP ( DT another ) ( NN day ) ( QP ( CC or ) ( CD two ) ) ) ( S-2 ( VP ( TO to ) ( VP ( VB analyze ) ( SBAR ( WHNP-1 ( WP who ) ) ( S ( VP ( VBD was ) ( VP ( VBG buying ) ( CC and ) ( VBG selling ) ( NP-TMP ( NNP Friday ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now those routes are n't expected to begin until Jan """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Now ) ) ( VP ( VBD those ) ( NN routes ) ) ) ( ADVP-TMP ( RB are ) ) ( S-TPC-1 ( NP-SBJ ( PRP n't ) ) ( VP ( VBD expected ) ( ADJP-PRD ( RB to ) ( NN begin ) ) ) ) ( S-TPC-1 ( NP-SBJ ( PRP Jan ) ) ) ) """""" ##","( S ( ADVP-TMP ( RB Now ) ) ( NP-SBJ-1 ( DT those ) ( NNS routes ) ) ( VP ( VBP are ) ( RB n't ) ( VP ( VBN expected ) ( S ( VP ( TO to ) ( VP ( VB begin ) ) ) ) ( PP-TMP ( IN until ) ( NP ( NNP Jan ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Boeing is also supposed to send to America West another 757 twin-engine aircraft as well as a 737 by year 's end """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Boeing ) ) ( VP ( VBD is ) ( VBD supposed ) ( VBD to ) ( NN America ) ( NN West ) ( NN another ) ( NN 757 ) ( NN twin-engine ) ( NN aircraft ) ( NP-SBJ ( NN as ) ( NN well ) ( NN by ) ( NN year ) ( NN 's ) ( NN end ) ) ) ( VP ( VBD send ) ( NN to ) ( NN America ) ( NN West ) ( NN another ) ( NN 757 ) ( NN twin-engine ) ( NN aircraft ) ( NP-SBJ ( NN as ) ( NN well ) ( NN by ) ( NN year ) ( NN 's ) ( NN end ) ) ) ) ( VP ( VBD send ) ( NN to ) ( NN America ) ( NN West ) ( NN another ) ( NN 737 ) ( NN by ) ( NN year ) ( NN 's )","( S ( NP-SBJ-1 ( NNP Boeing ) ) ( VP ( VBZ is ) ( ADVP ( RB also ) ) ( VP ( VBN supposed ) ( S ( VP ( TO to ) ( VP ( VB send ) ( PP-DIR ( TO to ) ( NP ( NNP America ) ( NNP West ) ) ) ( NP ( NP ( DT another ) ( CD 757 ) ( JJ twin-engine ) ( NN aircraft ) ) ( CONJP ( RB as ) ( RB well ) ( IN as ) ) ( NP ( DT a ) ( CD 737 ) ) ) ( PP-TMP ( IN by ) ( NP ( NP ( NN year ) ( POS 's ) ) ( NN end ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Those too are almost certain to arrive late """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Those ) ) ( VP ( VBD are ) ( ADJP-PRD ( VBN almost ) ( ADJP-PRD ( VBN certain ) ( ADJP-PRD ( VBN to ) ( ADJP-PRD ( VBN arrive ) ( ADJP-PRD ( VBN late ) ) ) ) ) ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( DT Those ) ) ( ADVP ( RB too ) ) ( VP ( VBP are ) ( ADJP-PRD ( RB almost ) ( JJ certain ) ( S ( VP ( TO to ) ( VP ( VB arrive ) ( ADVP-TMP ( RB late ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Nevertheless the company 's reaction underscores the domino effect that a huge manufacturer such as Boeing can have on other parts of the economy """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Nevertheless ) ) ( VP ( VBD the ) ( NN company ) ( NN 's ) ( NN reaction ) ) ( ADVP-TMP ( RB underscores ) ) ( NN the ) ( NN domino ) ( NN effect ) ( NN that ) ( NN a ) ( NN huge ) ( NN manufacturer ) ( NN such ) ( NN as ) ( NN Boeing ) ( NN can ) ( NN have ) ( NN on ) ( NN other ) ( NN parts ) ( NN of ) ( NN the ) ( NN economy ) ) ) """""" ##","( S ( ADVP ( RB Nevertheless ) ) ( NP-SBJ ( NP ( DT the ) ( NN company ) ( POS 's ) ) ( NN reaction ) ) ( VP ( VBZ underscores ) ( NP ( NP ( DT the ) ( NN domino ) ( NN effect ) ) ( SBAR ( WHNP-1 ( IN that ) ) ( S ( NP-SBJ ( NP ( DT a ) ( JJ huge ) ( NN manufacturer ) ) ( PP ( JJ such ) ( IN as ) ( NP ( NNP Boeing ) ) ) ) ( VP ( MD can ) ( VP ( VB have ) ) ) ) ) ( PP ( IN on ) ( NP ( NP ( JJ other ) ( NNS parts ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN economy ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" It also is sure to help the machinists put added pressure on the company """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBD also ) ( VBN is ) ( VBD sure ) ( VBD to ) ( VBD help ) ( NP-SBJ ( PRP the ) ( NN machinists ) ) ( NP-SBJ ( PRP put ) ( VBD added ) ( JJ pressure ) ( NN on ) ( NN the ) ( NN company ) ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( PRP It ) ) ( ADVP ( RB also ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJ sure ) ( S ( VP ( TO to ) ( VP ( VB help ) ( S ( NP-SBJ ( DT the ) ( NNS machinists ) ) ( VP ( VB put ) ( NP ( JJ added ) ( NN pressure ) ) ( PP-PUT ( IN on ) ( NP ( DT the ) ( NN company ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" I do n't think their customers would like it very much """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD do ) ( VBN n't ) ( VBD think ) ( ADJP-PRD ( VBN their ) ( NN customers ) ) ( ADVP-TMP ( RB very ) ( ADVP-TMP ( RB much ) ) ) ) ) ( VP ( VBD like ) ( VBD it ) ) ) """""" ##","( S ( NP-SBJ ( PRP I ) ) ( VP ( VBP do ) ( RB n't ) ( VP ( VB think ) ( SBAR ( S ( NP-SBJ ( PRP$ their ) ( NNS customers ) ) ( VP ( MD would ) ( VP ( VB like ) ( NP ( PRP it ) ) ( ADVP-MNR ( RB very ) ( RB much ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" America West though is a smaller airline and therefore more affected by the delayed delivery of a single plane than many of its competitors would be """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( DT America ) ( NN West ) ) ( VP ( VBD though ) ( ADJP-PRD ( JJ smaller ) ) ( VP ( VBD is ) ( NN airline ) ) ( ADJP-PRD ( JJ more ) ( JJ affected ) ( JJ by ) ( NN the ) ( NN delayed ) ( NN delivery ) ( NN of ) ( NN a ) ( NN single ) ( NN plane ) ) ) ) ( NP-SBJ ( DT many ) ( NN its ) ( NN competitors ) ) ( ADVP-TMP ( RB would ) ) ( VP ( VBD be ) ) ) """""" ##","( S ( NP-SBJ ( NNP America ) ( NNP West ) ) ( ADVP ( RB though ) ) ( VP ( VBZ is ) ( UCP-PRD ( NP ( DT a ) ( JJR smaller ) ( NN airline ) ) ( CC and ) ( ADVP ( RB therefore ) ) ( ADJP ( ADJP ( RBR more ) ( VBN affected ) ) ( PP ( IN by ) ( NP-LGS ( NP ( DT the ) ( JJ delayed ) ( NN delivery ) ) ( PP ( IN of ) ( NP ( DT a ) ( JJ single ) ( NN plane ) ) ) ) ) ( SBAR ( IN than ) ( S ( NP-SBJ ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( PRP$ its ) ( NNS competitors ) ) ) ) ( VP ( MD would ) ( VP ( VB be ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Indeed a random check Friday did n't seem to indicate that the strike was having much of an effect on other airline operations """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Indeed ) ) ( VP ( VBD a ) ( ADJP-PRD ( VBN random ) ( JJ check ) ) ) ( NP-SBJ ( PRP Friday ) ) ( ADVP-TMP ( RB did ) ( VBD n't ) ( ADJP-PRD ( VBN seem ) ( JJ to ) ( ADJP-PRD ( VBN indicate ) ( JJ that ) ( NP-SBJ ( PRP the ) ( NN strike ) ) ( NP-SBJ ( PRP was ) ) ( ADJP-PRD ( VBN having ) ( JJ much ) ( ADJP-PRD ( VBN of ) ( JJ an ) ( NN effect ) ) ) ) ) ) ) ) """""" ##","( S ( ADVP ( RB Indeed ) ) ( NP-SBJ-1 ( NP ( DT a ) ( JJ random ) ( NN check ) ) ( NP-TMP ( NNP Friday ) ) ) ( VP ( VBD did ) ( RB n't ) ( VP ( VB seem ) ( S ( VP ( TO to ) ( VP ( VB indicate ) ( SBAR ( IN that ) ( S ( NP-SBJ ( DT the ) ( NN strike ) ) ( VP ( VBD was ) ( VP ( VBG having ) ( NP ( NP ( JJ much ) ) ( PP ( IN of ) ( NP ( NP ( DT an ) ( NN effect ) ) ( PP ( IN on ) ( NP ( JJ other ) ( NN airline ) ( NNS operations ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Southwest Airlines has a Boeing 737-300 set for delivery at the end of this month and expects to have the plane on time """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP Southwest ) ( NN Airlines ) ) ( VP ( VBD has ) ( NN a ) ( NN Boeing ) ( NN 737-300 ) ( NN set ) ( NN for ) ( NN delivery ) ( NN at ) ( NN the ) ( NN end ) ( NN of ) ( NN this ) ( NN month ) ( NN and ) ( NN expects ) ( NN to ) ( NN have ) ( NN the ) ( NN plane ) ( NN on ) ( NN time ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( NNP Southwest ) ( NNP Airlines ) ) ( VP ( VP ( VBZ has ) ( NP ( NP ( DT a ) ( NNP Boeing ) ( NNP 737-300 ) ) ( ADJP ( NN set ) ( PP ( IN for ) ( NP ( NP ( NN delivery ) ) ( PP-TMP ( IN at ) ( NP ( NP ( DT the ) ( NN end ) ) ( PP ( IN of ) ( NP ( DT this ) ( NN month ) ) ) ) ) ) ) ) ) ) ( CC and ) ( VP ( VBZ expects ) ( S ( VP ( TO to ) ( VP ( VB have ) ( NP ( DT the ) ( NN plane ) ) ( PP-TMP ( IN on ) ( NP ( NN time ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" It 's so close to completion Boeing 's told us there wo n't be a problem said a Southwest spokesman """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBD 's ) ( ADJP-PRD ( VBN close ) ) ( ADVP-TMP ( RB to ) ) ( NP-SBJ ( PRP completion ) ) ) ( ADVP-TMP ( RB Boeing ) ) ( ADJP-PRD ( VBN told ) ( NP-SBJ ( PRP us ) ) ( ADVP-TMP ( RB there ) ) ( ADJP-PRD ( VBN wo ) ) ( ADJP-PRD ( VBN n't ) ) ( ADJP-PRD ( VBN be ) ) ( ADJP-PRD ( VBN a ) ) ( ADJP-PRD ( VBN problem ) ) ) ) ( NP-SBJ ( PRP said ) ) ( ADVP-TMP ( RB a ) ) ( NP-SBJ ( PRP spokesman ) ) ) """""" ##","( SINV ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBZ 's ) ( ADJP-PRD ( ADJP ( RB so ) ( RB close ) ) ( PP ( TO to ) ( NP ( NN completion ) ) ) ( SBAR ( S ( NP-SBJ ( NNP Boeing ) ) ( VP ( VBZ 's ) ( VP ( VBN told ) ( NP ( PRP us ) ) ( SBAR ( S ( NP-SBJ ( EX there ) ) ( VP ( MD wo ) ( RB n't ) ( VP ( VB be ) ( NP-PRD ( DT a ) ( NN problem ) ) ) ) ) ) ) ) ) ) ) ) ) ( VP ( VBD said ) ) ( NP-SBJ ( DT a ) ( NNP Southwest ) ( NN spokesman ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" A spokesman for AMR Corp. said Boeing has assured American Airlines it will deliver a 757 on time later this month """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP AMR ) ( NNP Corp. ) ) ( VP ( VBD said ) ( NP-SBJ ( PRP Boeing ) ) ( ADJP-PRD ( JJR Boeing ) ( JJR has ) ( NNP assured ) ( NNP American ) ( NNP Airlines ) ( NNP it ) ( NNP will ) ( NNP deliver ) ( NNP a ) ( NNP 757 ) ( NNP on ) ( NNP time ) ( NNP later ) ( NNP this ) ( NNP month ) ) ) ) ) """""" ##","( S ( NP-SBJ ( NP ( DT A ) ( NN spokesman ) ) ( PP ( IN for ) ( NP ( NNP AMR ) ( NNP Corp. ) ) ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( NNP Boeing ) ) ( VP ( VBZ has ) ( VP ( VBN assured ) ( NP ( NNP American ) ( NNP Airlines ) ) ( SBAR ( S ( NP-SBJ ( PRP it ) ) ( VP ( MD will ) ( VP ( VB deliver ) ( NP ( DT a ) ( NNP 757 ) ) ( PP-TMP ( IN on ) ( NP ( NN time ) ) ) ( NP-TMP ( RB later ) ( DT this ) ( NN month ) ) ) ) ) ) ) ) ) ) ) )"
