"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" We are trying to create quality and involvement """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP We ) ) ( VP ( VBG trying ) ( ADVP-TMP ( RB to ) ) ( VP ( VBP create ) ( NN quality ) ) ) ) ( ADVP-TMP ( RB and ) ) ( VP ( VBG trying ) ( ADVP-TMP ( RB to ) ) ( VP ( VBP create ) ( NN involvement ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( PRP We ) ) ( VP ( VBP are ) ( VP ( VBG trying ) ( S ( VP ( TO to ) ( VP ( VB create ) ( NP ( NN quality ) ( CC and ) ( NN involvement ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" However Time executives used the same explanation when in October 1988 the magazine cut its guaranteed circulation from 4.6 million to 4.3 million """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBD However ) ) ) ( S ( S-TPC-1 ( NP-SBJ ( PRP Time ) ) ( VP ( VBD executives ) ) ) ( ADVP-TMP ( RB used ) ) ) ( ADVP-TMP ( RB the ) ) ( ADVP-TMP ( RB same ) ) ( ADVP-TMP ( RB explanation ) ) ) """""" ##","( S ( ADVP ( RB However ) ) ( NP-SBJ ( NNP Time ) ( NNS executives ) ) ( VP ( VBD used ) ( NP ( DT the ) ( JJ same ) ( NN explanation ) ) ( SBAR-TMP ( WHADVP-1 ( WRB when ) ) ( S ( PP-TMP ( IN in ) ( NP ( NNP October ) ( CD 1988 ) ) ) ( NP-SBJ ( DT the ) ( NN magazine ) ) ( VP ( VBD cut ) ( NP ( PRP$ its ) ( VBN guaranteed ) ( NN circulation ) ) ( PP-DIR ( IN from ) ( NP ( QP ( CD 4.6 ) ( CD million ) ) ) ) ( PP-DIR ( TO to ) ( NP ( QP ( CD 4.3 ) ( CD million ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" And Time 's paid circulation according to Audit Bureau of Circulations dropped 7.3 % to 4,393,237 in the six months ended June 30 1989 """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN And ) ) ( S-TPC-2 ( NP-SBJ ( NN Time ) ) ( NN 's ) ) ) ( NP-SBJ ( NN paid ) ( NN circulation ) ) ) """""" ##","( S ( CC And ) ( NP-SBJ ( NP ( NNP Time ) ( POS 's ) ) ( JJ paid ) ( NN circulation ) ) ( PP ( VBG according ) ( PP ( TO to ) ( NP ( NP ( NNP Audit ) ( NNP Bureau ) ) ( PP ( IN of ) ( NP ( NNP Circulations ) ) ) ) ) ) ( VP ( VBD dropped ) ( NP-EXT ( CD 7.3 ) ( NN % ) ) ( PP-DIR ( TO to ) ( NP ( CD 4,393,237 ) ) ) ( PP-TMP ( IN in ) ( NP ( NP ( DT the ) ( CD six ) ( NNS months ) ) ( VP ( VBD ended ) ( NP-TMP ( NNP June ) ( CD 30 ) ( CD 1989 ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Still Time 's move is being received well once again """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Time ) ) ( VP ( VBD 's ) ( VBN move ) ) ) ( ADVP-TMP ( RB Still ) ) ( ADVP-TMP ( RB once ) ) ( ADVP-TMP ( RB again ) ) ) """""" ##","( S ( ADVP ( RB Still ) ) ( NP-SBJ-1 ( NP ( NNP Time ) ( POS 's ) ) ( NN move ) ) ( VP ( VBZ is ) ( VP ( VBG being ) ( VP ( VBN received ) ( ADVP-MNR ( RB well ) ) ( ADVP-TMP ( RB once ) ( RB again ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" It 's terrific for advertisers to know the reader will be paying more said Michael Drexler national media director at Bozell Inc. ad agency """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBZ 's ) ( ADJP-PRD ( JJ terrific ) ) ) ) ( NP-SBJ ( PRP the ) ) ( NN reader ) ) """""" ##","( SINV ( S-TPC-1 ( NP-SBJ ( NP ( PRP It ) ) ) ( VP ( VBZ 's ) ( ADJP-PRD ( JJ terrific ) ) ( SBAR-2 ( IN for ) ( S ( NP-SBJ ( NNS advertisers ) ) ( VP ( TO to ) ( VP ( VB know ) ( SBAR ( S ( NP-SBJ ( DT the ) ( NN reader ) ) ( VP ( MD will ) ( VP ( VB be ) ( VP ( VBG paying ) ( NP ( JJR more ) ) ) ) ) ) ) ) ) ) ) ) ) ( VP ( VBD said ) ) ( NP-SBJ ( NP ( NNP Michael ) ( NNP Drexler ) ) ( NP ( NP ( JJ national ) ( NNS media ) ( NN director ) ) ( PP-LOC ( IN at ) ( NP ( NNP Bozell ) ( NNP Inc. ) ( NN ad ) ( NN agency ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" A few drops in circulation are of no consequence """""" >>> Output: """"""","( S ( NP-SBJ ( NN A ) ( NN few ) ) ( VP ( VBD drops ) ( NNS in ) ( NN circulation ) ) ( ADVP-TMP ( RB no ) ) ( ADJP-PRD ( JJR consequence ) ) ) """""" ##","( S ( NP-SBJ ( NP ( DT A ) ( JJ few ) ( NNS drops ) ) ( PP-LOC ( IN in ) ( NP ( NN circulation ) ) ) ) ( VP ( VBP are ) ( PP-PRD ( IN of ) ( NP ( DT no ) ( NN consequence ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" It 's not a show of weakness they are improving the quality of circulation while insuring their profits """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBZ 's ) ( NP-SBJ ( PRP not ) ) ( ADJP-PRD ( JJ a ) ) ( NN show ) ) ( NN of ) ( NN weakness ) ) ( S-TPC-2 ( NP-SBJ ( PRP they ) ) ( VP ( VBG are ) ( VBP improving ) ( NN the ) ( NN quality ) ) ( NN of ) ( NN circulation ) ) ( ADVP-TMP ( RB while ) ) ( ADVP-TMP ( RB insuring ) ) ( NN their ) ( NN profits ) ) """""" ##","( S ( S ( NP-SBJ ( PRP It ) ) ( VP ( VBZ 's ) ( RB not ) ( NP-PRD ( NP ( DT a ) ( NN show ) ) ( PP ( IN of ) ( NP ( NN weakness ) ) ) ) ) ) ( S ( NP-SBJ-1 ( PRP they ) ) ( VP ( VBP are ) ( VP ( VBG improving ) ( NP ( NP ( DT the ) ( NN quality ) ) ( PP ( IN of ) ( NP ( NN circulation ) ) ) ) ( SBAR-TMP ( IN while ) ( S ( VP ( VBG insuring ) ( NP ( PRP$ their ) ( NNS profits ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The question is how much are we getting from each reader said Mr. Heinemann """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP The ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJR how ) ( JJ much ) ) ) ) ( NP-SBJ ( PRP we ) ) ( ADVP-TMP ( RB getting ) ) ) """""" ##","( SINV ( S-TPC-2 ( NP-SBJ ( DT The ) ( NN question ) ) ( VP ( VBZ is ) ( SBARQ-PRD ( WHNP-1 ( WRB how ) ( JJ much ) ) ( SQ ( VBP are ) ( NP-SBJ ( PRP we ) ) ( VP ( VBG getting ) ( PP-CLR ( IN from ) ( NP ( DT each ) ( NN reader ) ) ) ) ) ) ) ) ( VP ( VBD said ) ) ( NP-SBJ ( NNP Mr. ) ( NNP Heinemann ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Both magazines are expected to announce their ad rates and circulation levels for 1990 within a month """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Both ) ) ( VP ( VBD are ) ( ADVP-TMP ( RB expected ) ) ( VP ( VBD to ) ( ADVP-TMP ( RB announce ) ) ( VP ( VBD their ) ( ADVP-TMP ( RB ad ) ) ( NN rates ) ) ) ) ) ( ADVP-TMP ( RB and ) ( ADVP-TMP ( RB circulation ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( DT Both ) ( NNS magazines ) ) ( VP ( VBP are ) ( VP ( VBN expected ) ( S ( VP ( TO to ) ( VP ( VB announce ) ( NP ( NP ( PRP$ their ) ( NX ( NX ( NN ad ) ( NNS rates ) ) ( CC and ) ( NX ( NN circulation ) ( NNS levels ) ) ) ) ( PP ( IN for ) ( NP ( CD 1990 ) ) ) ) ( PP-TMP ( IN within ) ( NP ( DT a ) ( NN month ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The fundamental rule of contract law applied to both cases was that courts will not enforce agreements to which the parties did not intend to be bound """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP The ) ) ( NP-SBJ ( NN fundamental ) ( NN rule ) ) ) ( NN of ) ( NN contract ) ( NN law ) ) """""" ##","( S ( NP-SBJ ( NP ( DT The ) ( JJ fundamental ) ( NN rule ) ) ( PP ( IN of ) ( NP ( NN contract ) ( NN law ) ) ) ( VP ( VBN applied ) ( PP-CLR ( TO to ) ( NP ( DT both ) ( NNS cases ) ) ) ) ) ( VP ( VBD was ) ( SBAR-PRD ( IN that ) ( S ( NP-SBJ ( NNS courts ) ) ( VP ( MD will ) ( RB not ) ( VP ( VB enforce ) ( NP ( NP ( NNS agreements ) ) ( SBAR ( WHPP-3 ( TO to ) ( WHNP ( WDT which ) ) ) ( S ( NP-SBJ-2 ( DT the ) ( NNS parties ) ) ( VP ( VBD did ) ( RB not ) ( VP ( VB intend ) ( S ( VP ( TO to ) ( VP ( VB be ) ( VP ( VBN bound ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Admittedly the principle in the cases is the same """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP It ) ) ( VP ( VBD Admittedly ) ( ADVP-TMP ( RB the ) ) ( NP-SBJ ( NN principle ) ) ) ) ( NP-SBJ ( NN in ) ( NN the ) ( NN cases ) ) ( NN is ) ( NN the ) ( NN same ) ) """""" ##","( S ( ADVP ( RB Admittedly ) ) ( NP-SBJ ( NP ( DT the ) ( NN principle ) ) ( PP-LOC ( IN in ) ( NP ( DT the ) ( NNS cases ) ) ) ) ( VP ( VBZ is ) ( NP-PRD ( DT the ) ( JJ same ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But the outcome of a legal dispute almost always turns on the facts """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP But ) ) ( VP ( VBD the ) ( NN outcome ) ) ) ( ADVP-TMP ( RB of ) ) ( NP-SBJ ( NN a ) ( NN legal ) ( NN dispute ) ) ( ADVP-TMP ( RB almost ) ) ( ADVP-TMP ( RB always ) ) ( ADVP-TMP ( RB turns ) ) ) """""" ##","( S ( CC But ) ( NP-SBJ ( NP ( DT the ) ( NN outcome ) ) ( PP ( IN of ) ( NP ( DT a ) ( JJ legal ) ( NN dispute ) ) ) ) ( ADVP-TMP ( RB almost ) ( RB always ) ) ( VP ( VBZ turns ) ( PP-CLR ( IN on ) ( NP ( DT the ) ( NNS facts ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" And the facts as found by the various courts in these two lawsuits were different """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP And ) ) ( VP ( VBD the ) ( NN facts ) ) ) ( ADVP-TMP ( RB as ) ) ( ADVP-TMP ( RB found ) ) ( ADVP-TMP ( RB by ) ) ( ADVP-TMP ( RB the ) ) ( ADVP-TMP ( RB various ) ) ( ADVP-TMP ( RB courts ) ) ( ADVP-TMP ( RB in ) ) ( ADVP-TMP ( RB these ) ) ( ADVP-TMP ( RB two ) ) ( ADVP-TMP ( RB lawsuits ) ) ) """""" ##","( S ( CC And ) ( NP-SBJ ( DT the ) ( NNS facts ) ) ( SBAR-ADV ( IN as ) ( S ( VP ( VBN found ) ( PP ( IN by ) ( NP-LGS ( DT the ) ( JJ various ) ( NNS courts ) ) ) ( PP-LOC ( IN in ) ( NP ( DT these ) ( CD two ) ( NNS lawsuits ) ) ) ) ) ) ( VP ( VBD were ) ( ADJP-PRD ( JJ different ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" When you suggest otherwise you leave the realm of reporting and enter the orbit of speculation """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP you ) ) ( VP ( VBD suggest ) ( ADVP-TMP ( RB otherwise ) ) ) ) ( NP-SBJ ( PRP you ) ) ( ADVP-TMP ( RB leave ) ) ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP","( S ( SBAR-TMP ( WHADVP-1 ( WRB When ) ) ( S ( NP-SBJ ( PRP you ) ) ( VP ( VBP suggest ) ( ADVP ( RB otherwise ) ) ) ) ) ( NP-SBJ ( PRP you ) ) ( VP ( VP ( VBP leave ) ( NP ( NP ( DT the ) ( NN realm ) ) ( PP ( IN of ) ( NP ( NN reporting ) ) ) ) ) ( CC and ) ( VP ( VB enter ) ( NP ( NP ( DT the ) ( NN orbit ) ) ( PP ( IN of ) ( NP ( NN speculation ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Charles F. Vihon """""" >>> Output: """"""","( NP-SBJ ( NNP Charles ) ( NNP F. ) ( NNP Vihon ) ) """""" ##","( NP ( NNP Charles ) ( NNP F. ) ( NNP Vihon ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Meanwhile the U.S. has negotiated a significant cut in Japan 's steel quota and made only a minor increase to the steel allotment for the European Community """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Meanwhile ) ) ( S-TPC-2 ( NP-SBJ ( NN the ) ( NN U.S. ) ) ) ) ( S-TPC-3 ( NP-SBJ ( NN Meanwhile ) ) ( S-TPC-4 ( NP-SBJ ( NN the ) ( NN U.S. ) ) ) ) ( S-TPC-5 ( NP-SBJ ( NN Meanwhile ) ) ( S-TPC-6 ( NP-SBJ ( NN the ) ( NN U.S. ) ) ) ) ( S-TPC-7 ( NP-SBJ ( NN Meanwhile ) ) ( S-TPC-8 ( NP-SBJ ( NN the ) ( NN U.S. ) ) ) ) ( S-TPC-9 ( NP-SBJ ( NN Meanwhile ) ) ( S-TPC-10 ( NP-SBJ ( NN the ) ( NN U.S. ) ) ) ) ( S-TPC-11 ( NP-SB","( S ( ADVP-TMP ( RB Meanwhile ) ) ( NP-SBJ ( DT the ) ( NNP U.S. ) ) ( VP ( VBZ has ) ( VP ( VP ( VBN negotiated ) ( NP ( NP ( DT a ) ( JJ significant ) ( NN cut ) ) ( PP-LOC ( IN in ) ( NP ( NP ( NNP Japan ) ( POS 's ) ) ( NN steel ) ( NN quota ) ) ) ) ) ( CC and ) ( VP ( VBN made ) ( NP ( NP ( RB only ) ( DT a ) ( JJ minor ) ( NN increase ) ) ( PP ( TO to ) ( NP ( NP ( DT the ) ( NN steel ) ( NN allotment ) ) ( PP ( IN for ) ( NP ( DT the ) ( NNP European ) ( NNP Community ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Brazil and Venezuela are the only two countries that have n't completed steel talks with the U.S. for the year ending Oct. 1 1990 """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Brazil ) ) ( NN and ) ( NN Venezuela ) ) ( VP ( VBD are ) ( NN the ) ( NN only ) ( NN two ) ( NN countries ) ) ( NN that ) ( NN have ) ( NN n't ) ( NN completed ) ( NN steel ) ( NN talks ) ( NN with ) ( NN the ) ( NN U.S. ) ( NN for ) ( NN the ) ( NN year ) ( NN ending ) ( NN Oct. ) ( NN 1 ) ( NN 1990 ) ) """""" ##","( S ( NP-SBJ ( NNP Brazil ) ( CC and ) ( NNP Venezuela ) ) ( VP ( VBP are ) ( NP-PRD ( NP ( DT the ) ( JJ only ) ( CD two ) ( NNS countries ) ) ( SBAR ( WHNP-1 ( WDT that ) ) ( S ( VP ( VBP have ) ( RB n't ) ( VP ( VBN completed ) ( NP ( NP ( NN steel ) ( NNS talks ) ) ( PP ( IN with ) ( NP ( DT the ) ( NNP U.S. ) ) ) ( PP-PRP ( IN for ) ( NP ( NP ( DT the ) ( NN year ) ) ( VP ( VBG ending ) ( NP-TMP ( NNP Oct. ) ( CD 1 ) ( CD 1990 ) ) ) ) ) ) ) ) ) ) ) ) )"
